,Strike Price,Settle Price,Time,delta,gamma,Current_Strike_diff,Anomaly,anomaly
3791,155.0,43.0,0.11232876712328767,0.5685311919465068,0.011252258960455144,43.63749694824219,1,1
3792,150.0,47.6,0.11232876712328767,0.5767482116714309,0.01120918559621227,48.63749694824219,1,1
3793,115.0,82.3,0.20821917808219179,0.6953677420424804,0.007361518169406854,83.63749694824219,1,1
3794,230.0,7.6,0.20821917808219179,0.4634661913989675,0.008353536149613027,-31.362503051757812,1,1
3795,125.0,72.6,0.20821917808219179,0.6695267595954717,0.007619432510195407,73.63749694824219,1,1
3796,120.0,77.45,0.20821917808219179,0.6822891186156943,0.007496977194141775,78.63749694824219,1,1
3797,145.0,54.1,0.20821917808219179,0.6215393638433225,0.007996361366369116,53.63749694824219,1,1
3798,140.0,58.55,0.20821917808219179,0.6330887042441369,0.00791749229049913,58.63749694824219,1,1
3799,135.0,63.15,0.20821917808219179,0.6449321804548742,0.007828877134761603,63.63749694824219,1,1
3800,160.0,41.55,0.20821917808219179,0.5885875360186291,0.008181056608543971,38.63749694824219,1,1
3801,155.0,45.55,0.20821917808219179,0.5992958312299675,0.008127533286478398,43.63749694824219,1,1
3802,150.0,49.75,0.20821917808219179,0.6102774006660775,0.008066164231336017,48.63749694824219,1,1
3803,175.0,30.75,0.20821917808219179,0.5580304588593359,0.008299830730362657,23.637496948242188,1,1
3804,170.0,34.15,0.20821917808219179,0.5679620232288776,0.008266714784551547,28.637496948242188,1,1
3805,165.0,37.75,0.20821917808219179,0.5781453307305717,0.008227280981037338,33.63749694824219,1,1
3806,190.0,21.95,0.20821917808219179,0.5296759402069434,0.00836551629829244,8.637496948242188,1,1
3807,185.0,24.65,0.20821917808219179,0.5388943356290412,0.00834883679889529,13.637496948242188,1,1
3808,180.0,27.6,0.20821917808219179,0.5483435562915685,0.008327068429927817,18.637496948242188,1,1
3809,205.0,15.1,0.20821917808219179,0.5033393079950663,0.008388442083148729,-6.3625030517578125,1,1
3810,200.0,17.2,0.20821917808219179,0.5119049102257761,0.008385000611254889,-1.3625030517578125,1,1
3811,195.0,19.45,0.20821917808219179,0.5206816532343866,0.008377461018241845,3.6374969482421875,1,1
3812,225.0,8.8,0.20821917808219179,0.4710661748745513,0.008366663603139361,-26.362503051757812,1,1
3813,215.0,11.6,0.20821917808219179,0.4868167544923914,0.008384155270751543,-16.362503051757812,1,1
3814,220.0,10.1,0.20821917808219179,0.4788478481013292,0.008376942061316475,-21.362503051757812,1,1
3815,210.0,13.25,0.20821917808219179,0.49497861084774775,0.00838807145013153,-11.362503051757812,1,1
3816,130.0,67.85,0.20821917808219179,0.6570762155569562,0.0077297853520099805,68.63749694824219,1,1
3817,87.5,110.4,0.0273972602739726,0.6024486820335303,0.02240587568038828,110.7249984741211,1,1
3818,215.0,2.0,0.0273972602739726,0.4904585051537641,0.023167645281217654,-16.775001525878906,1,1
3819,92.5,105.4,0.0273972602739726,0.595671745829337,0.022504654133298593,105.7249984741211,1,1
3820,90.0,107.9,0.0273972602739726,0.5990168708996604,0.022456759166886543,108.2249984741211,1,1
3821,85.0,112.9,0.0273972602739726,0.6059717187068195,0.022351794503544666,113.2249984741211,1,1
3822,105.0,92.9,0.0273972602739726,0.5801092202192242,0.022705469224566018,93.2249984741211,1,1
3823,100.0,97.9,0.0273972602739726,0.58611591594862,0.022632242237434996,98.2249984741211,1,1
3824,95.0,102.9,0.0273972602739726,0.5924091016104291,0.022549751841576694,103.2249984741211,1,1
3825,97.5,100.4,0.0273972602739726,0.5892250349447911,0.022592227560816164,100.7249984741211,1,1
3826,110.0,87.95,0.0273972602739726,0.5743645548414478,0.022770485186357124,88.2249984741211,1,1
3827,107.5,90.45,0.0273972602739726,0.577205537982645,0.02273894409913975,90.7249984741211,1,1
3828,102.5,95.4,0.0273972602739726,0.5830783629627144,0.022669943956509765,95.7249984741211,1,1
3829,122.5,75.45,0.0273972602739726,0.561014794752902,0.022902706885963877,75.7249984741211,1,1
3830,117.5,80.45,0.0273972602739726,0.5661926895304871,0.022854547887951843,80.7249984741211,1,1
3831,112.5,85.45,0.0273972602739726,0.5715836818752703,0.022800200524438322,85.7249984741211,1,1
3832,115.0,82.95,0.0273972602739726,0.5688604884629617,0.022828190368275488,83.2249984741211,1,1
3833,127.5,70.45,0.0273972602739726,0.5560342184056065,0.02294530329370172,70.7249984741211,1,1
3834,125.0,72.95,0.0273972602739726,0.5585007585928397,0.022924664570762015,73.2249984741211,1,1
3835,120.0,77.95,0.0273972602739726,0.5635781340659636,0.02287935979216914,78.2249984741211,1,1
3836,140.0,57.95,0.0273972602739726,0.5443571962325237,0.02303087913975125,58.224998474121094,1,1
3837,135.0,62.95,0.0273972602739726,0.5489029318418692,0.02299994407202181,63.224998474121094,1,1
3838,130.0,67.95,0.0273972602739726,0.5536134651099806,0.022964688952207504,68.2249984741211,1,1
3839,132.5,65.45,0.0273972602739726,0.551236880699882,0.02298288325899728,65.7249984741211,1,1
3840,145.0,52.95,0.0273972602739726,0.5399654749821217,0.023057890608007302,53.224998474121094,1,1
3841,142.5,55.45,0.0273972602739726,0.5421427160047472,0.02304485238997486,55.724998474121094,1,1
3842,137.5,60.45,0.0273972602739726,0.5466101640288183,0.02301592569325443,60.724998474121094,1,1
3843,157.5,40.5,0.0273972602739726,0.5295981572705966,0.023110464277656603,40.724998474121094,1,1
3844,152.5,45.5,0.0273972602739726,0.5336455803134846,0.023091808664120143,45.724998474121094,1,1
3845,147.5,50.45,0.0273972602739726,0.5378242847554251,0.023070036347960923,50.724998474121094,1,1
3846,150.0,48.0,0.0273972602739726,0.5357180130681884,0.023081329740621482,48.224998474121094,1,1
3847,160.0,38.0,0.0273972602739726,0.5276212431272533,0.02311870680369562,38.224998474121094,1,1
3848,155.0,43.0,0.0273972602739726,0.5316059563011406,0.02310150890022426,43.224998474121094,1,1
3849,170.0,28.2,0.0273972602739726,0.5200050235577311,0.023145131302641488,28.224998474121094,1,1
3850,165.0,33.05,0.0273972602739726,0.5237565122792767,0.023133172939851964,33.224998474121094,1,1
3851,167.5,30.6,0.0273972602739726,0.5218670115881345,0.023139452499106327,30.724998474121094,1,1
3852,162.5,35.55,0.0273972602739726,0.5256743148824532,0.023126266785171472,35.724998474121094,1,1
3853,175.0,24.0,0.0273972602739726,0.516360589555965,0.023154783561619485,23.224998474121094,1,1
3854,177.5,21.2,0.0273972602739726,0.5145767209557767,0.02315880249354679,20.724998474121094,1,1
3855,172.5,25.8,0.0273972602739726,0.5181697915083866,0.023150233886022935,25.724998474121094,1,1
3856,187.5,13.0,0.0273972602739726,0.5076815812838238,0.02316997763062081,10.724998474121094,1,1
3857,182.5,16.9,0.0273972602739726,0.511082333357633,0.02316533145333217,15.724998474121094,1,1
3858,185.0,14.95,0.0273972602739726,0.5093705531557825,0.023167880668630562,13.224998474121094,1,1
3859,180.0,19.0,0.0273972602739726,0.5128175165568216,0.02316231176712711,18.224998474121094,1,1
3860,195.0,8.2,0.0273972602739726,0.502745897640925,0.023173724752111255,3.2249984741210938,1,1
3861,190.0,10.9,0.0273972602739726,0.5060148454250939,0.02317163970979535,8.224998474121094,1,1
3862,192.5,9.65,0.0273972602739726,0.5043697945033735,0.02317288347774831,5.724998474121094,1,1
3863,205.0,3.9,0.0273972602739726,0.4964518869874643,0.023173357149121453,-6.775001525878906,1,1
3864,210.0,2.75,0.0273972602739726,0.4934193328167307,0.02317112082664183,-11.775001525878906,1,1
3865,197.5,6.85,0.0273972602739726,0.5011426431799006,0.023174178638475092,0.7249984741210938,1,1
3866,220.0,0.85,0.0273972602739726,0.4875662550348861,0.02316301740915708,-21.775001525878906,1,1
3867,225.0,0.5,0.0273972602739726,0.484739635650056,0.023157317093842958,-26.775001525878906,1,1
3868,230.0,0.25,0.0273972602739726,0.4819758853633327,0.023150617885909136,-31.775001525878906,1,1
3869,200.0,5.65,0.0273972602739726,0.4995595377625326,0.023174259569533267,-1.7750015258789062,1,1
3870,82.5,115.4,0.0273972602739726,0.6095908915056641,0.022294286353061268,115.7249984741211,1,1
3871,150.0,48.95,0.10410958904109589,0.5730275337035855,0.01168841478463967,48.224998474121094,1,1
3872,145.0,53.7,0.10410958904109589,0.5811888420615374,0.01164111123557892,53.224998474121094,1,1
3873,170.0,31.25,0.10410958904109589,0.5426514669437138,0.01182014564645347,28.224998474121094,1,1
3874,165.0,35.4,0.10410958904109589,0.5499260497888543,0.011794936281654738,33.224998474121094,1,1
3875,160.0,39.75,0.10410958904109589,0.5574069568092166,0.01176485651610087,38.224998474121094,1,1
3876,185.0,20.4,0.10410958904109589,0.5219768408919371,0.0118701087389819,13.224998474121094,1,1
3877,180.0,23.75,0.10410958904109589,0.5286851948286769,0.011857407090633156,18.224998474121094,1,1
3878,175.0,27.35,0.10410958904109589,0.535574046560071,0.011840856161827016,23.224998474121094,1,1
3879,200.0,12.25,0.10410958904109589,0.5028610735612695,0.011887845847506249,-1.7750015258789062,1,1
3880,195.0,14.65,0.10410958904109589,0.5090717174709329,0.011885077864317221,3.2249984741210938,1,1
3881,190.0,17.4,0.10410958904109589,0.5154413961658827,0.01187924538556268,8.224998474121094,1,1
3882,210.0,8.35,0.10410958904109589,0.4908918449016628,0.011885053121866444,-11.775001525878906,1,1
3883,215.0,6.8,0.10410958904109589,0.4851215967399847,0.011879883058594604,-16.775001525878906,1,1
3884,205.0,10.15,0.10410958904109589,0.4968031146914615,0.011887769869027034,-6.775001525878906,1,1
3885,230.0,3.5,0.10410958904109589,0.468604763831197,0.01185132034666251,-31.775001525878906,1,1
3886,220.0,5.5,0.10410958904109589,0.4794870081732472,0.011872432819636744,-21.775001525878906,1,1
3887,225.0,4.4,0.10410958904109589,0.4739830014658176,0.011862862510560158,-26.775001525878906,1,1
3888,105.0,93.25,0.10410958904109589,0.6566845842320811,0.01095902982086275,93.2249984741211,1,1
3889,100.0,98.25,0.10410958904109589,0.6676509498569427,0.010822300684951994,98.2249984741211,1,1
3890,125.0,73.35,0.10410958904109589,0.6164649542810213,0.01137789232095071,73.2249984741211,1,1
3891,120.0,78.35,0.10410958904109589,0.6260136912652317,0.011290040507821406,78.2249984741211,1,1
3892,115.0,83.3,0.10410958904109589,0.6358871200992773,0.011191658878675697,83.2249984741211,1,1
3893,110.0,88.3,0.10410958904109589,0.646103983465314,0.01108171063944227,88.2249984741211,1,1
3894,140.0,58.55,0.10410958904109589,0.5895998809413879,0.011587043379970737,58.224998474121094,1,1
3895,135.0,63.5,0.10410958904109589,0.5982735169070911,0.011525608714700646,63.224998474121094,1,1
3896,130.0,68.4,0.10410958904109589,0.6072235792138695,0.01145613920788853,68.2249984741211,1,1
3897,155.0,44.3,0.10410958904109589,0.565103967380327,0.011729498709567725,43.224998474121094,1,1
3898,115.0,83.85,0.2,0.6906795792612873,0.00757773507643979,83.2249984741211,1,1
3899,230.0,7.7,0.2,0.4629385241068907,0.00854014505105276,-31.775001525878906,1,1
3900,125.0,74.1,0.2,0.6652034066110987,0.007830813657105681,73.2249984741211,1,1
3901,120.0,78.95,0.2,0.6777805546922597,0.007710737273473108,78.2249984741211,1,1
3902,145.0,55.4,0.2,0.6179873650909308,0.008199275842291099,53.224998474121094,1,1
3903,140.0,59.95,0.2,0.6293414120781842,0.008122349293870361,58.224998474121094,1,1
3904,135.0,64.55,0.2,0.6409906024178882,0.008035796657193058,63.224998474121094,1,1
3905,160.0,42.65,0.2,0.585620219679943,0.008378880554190749,38.224998474121094,1,1
3906,155.0,46.75,0.2,0.5961344391110979,0.008326931286291651,43.224998474121094,1,1
3907,150.0,51.0,0.2,0.6069209243183026,0.008267258804870649,48.224998474121094,1,1
3908,175.0,31.6,0.2,0.5556348175753051,0.008493643520037614,23.224998474121094,1,1
3909,170.0,35.05,0.2,0.5653779628048643,0.008461749347049059,28.224998474121094,1,1
3910,165.0,38.75,0.2,0.5753705957871976,0.00842365140865854,33.224998474121094,1,1
3911,190.0,22.5,0.2,0.5278293335351184,0.008556306102851621,8.224998474121094,1,1
3912,185.0,25.3,0.2,0.5368676441537288,0.008540531736523542,13.224998474121094,1,1
3913,180.0,28.35,0.2,0.5461337860315627,0.008519769481199934,18.224998474121094,1,1
3914,205.0,15.45,0.2,0.5020135007723586,0.008577074260891738,-6.775001525878906,1,1
3915,200.0,17.6,0.2,0.5104088642421505,0.008574263888138598,-1.7750015258789062,1,1
3916,195.0,19.95,0.2,0.5190119725901812,0.008567441885762988,3.2249984741210938,1,1
3917,225.0,8.9,0.2,0.47038606428469115,0.008553541382568348,-26.775001525878906,1,1
3918,215.0,11.85,0.2,0.48582093795626335,0.008571765551334496,-16.775001525878906,1,1
3919,220.0,10.3,0.2,0.4780116842937174,0.008564152182282543,-21.775001525878906,1,1
3920,210.0,13.55,0.2,0.4938195663871489,0.0085761542072142,-11.775001525878906,1,1
3921,130.0,69.3,0.2,0.6529422658655839,0.00793888230757889,68.2249984741211,1,1
3922,87.5,126.3,0.024657534246575342,0.6059193826875175,0.021855508636401285,126.19999999999999,1,1
3923,230.0,1.75,0.024657534246575342,0.491806039483109,0.02265411806797345,-16.30000000000001,1,1
3924,92.5,121.3,0.024657534246575342,0.5995057361860463,0.021950358617785493,121.19999999999999,1,1
3925,90.0,123.8,0.024657534246575342,0.6026714850932259,0.0219042982265066,123.69999999999999,1,1
3926,85.0,128.8,0.024657534246575342,0.6092537609169435,0.02180380011371771,128.7,1,1
3927,105.0,108.8,0.024657534246575342,0.5847784325038087,0.022145317621693084,108.69999999999999,1,1
3928,100.0,113.8,0.024657534246575342,0.5904626952088566,0.022073828484405027,113.69999999999999,1,1
3929,95.0,118.8,0.024657534246575342,0.5964181251505805,0.021993863299090848,118.69999999999999,1,1
3930,97.5,116.3,0.024657534246575342,0.5934049310323539,0.022034971255242047,116.19999999999999,1,1
3931,110.0,103.8,0.024657534246575342,0.5793420571427319,0.022209285513711496,103.69999999999999,1,1
3932,107.5,106.3,0.024657534246575342,0.5820305946992123,0.022178187747911964,106.19999999999999,1,1
3933,102.5,111.3,0.024657534246575342,0.5875881970754906,0.022110569325269818,111.19999999999999,1,1
3934,122.5,91.35,0.024657534246575342,0.5667077703080899,0.022341386603580992,91.19999999999999,1,1
3935,117.5,96.3,0.024657534246575342,0.5716083757442718,0.022292890492388154,96.19999999999999,1,1
3936,112.5,101.3,0.024657534246575342,0.57671035834903,0.02223870896587189,101.19999999999999,1,1
3937,115.0,98.8,0.024657534246575342,0.5741331882122487,0.022266549099703135,98.69999999999999,1,1
3938,127.5,86.35,0.024657534246575342,0.5619935630953934,0.0223847655955537,86.19999999999999,1,1
3939,125.0,88.85,0.024657534246575342,0.5643282368930254,0.022363683181059274,88.69999999999999,1,1
3940,120.0,93.85,0.024657534246575342,0.5691338780375783,0.022317811868121373,93.69999999999999,1,1
3941,135.0,78.85,0.024657534246575342,0.5552429160787314,0.022441307950893122,78.69999999999999,1,1
3942,130.0,83.85,0.024657534246575342,0.5597021277808946,0.022404693721259417,83.69999999999999,1,1
3943,132.5,81.35,0.024657534246575342,0.5574523966450533,0.02242352364217254,81.19999999999999,1,1
3944,145.0,68.85,0.024657534246575342,0.5467809511695982,0.022502933186033545,68.69999999999999,1,1
3945,140.0,73.85,0.024657534246575342,0.5509392625802265,0.02247393424340888,73.69999999999999,1,1
3946,142.5,71.35,0.024657534246575342,0.5488425378659546,0.022488866267515638,71.19999999999999,1,1
3947,137.5,76.35,0.024657534246575342,0.5530723075690311,0.02245809601918644,76.19999999999999,1,1
3948,152.5,61.35,0.024657534246575342,0.5407960307116763,0.022540319786556955,61.19999999999999,1,1
3949,147.5,66.35,0.024657534246575342,0.5447533772747503,0.02251617372909396,66.19999999999999,1,1
3950,150.0,63.85,0.024657534246575342,0.5427587443719533,0.022528624431371307,63.69999999999999,1,1
3951,162.5,51.35,0.024657534246575342,0.5332455191288676,0.022580173777148344,51.19999999999999,1,1
3952,157.5,56.35,0.024657534246575342,0.5369625061305504,0.02256157306246313,56.19999999999999,1,1
3953,160.0,53.85,0.024657534246575342,0.5350898753791138,0.02257119098111922,53.69999999999999,1,1
3954,155.0,58.85,0.024657534246575342,0.5388642615167727,0.02255129238880998,58.69999999999999,1,1
3955,170.0,43.9,0.024657534246575342,0.5278741352241856,0.022603566696921575,43.69999999999999,1,1
3956,165.0,48.9,0.024657534246575342,0.5314286240220387,0.02258854764248669,48.69999999999999,1,1
3957,167.5,46.4,0.024657534246575342,0.5296384113748082,0.022596337421541435,46.19999999999999,1,1
3958,175.0,38.9,0.024657534246575342,0.5244205613885695,0.022616432227362957,38.69999999999999,1,1
3959,177.5,36.45,0.024657534246575342,0.5227299196442842,0.02262211002223596,36.19999999999999,1,1
3960,172.5,41.4,0.024657534246575342,0.5261350805111216,0.02261025786863959,41.19999999999999,1,1
3961,187.5,26.7,0.024657534246575342,0.5161938496659446,0.022640227488931994,26.19999999999999,1,1
3962,182.5,31.55,0.024657534246575342,0.519417764882391,0.02263205208201762,31.19999999999999,1,1
3963,180.0,34.0,0.024657534246575342,0.521062523229113,0.022627310523740386,33.69999999999999,1,1
3964,192.5,22.15,0.024657534246575342,0.5130537648591549,0.022646766602739343,21.19999999999999,1,1
3965,195.0,19.1,0.024657534246575342,0.5115138700349943,0.02264946007167524,18.69999999999999,1,1
3966,190.0,24.4,0.024657534246575342,0.5146135910577951,0.02264369390488678,23.69999999999999,1,1
3967,185.0,29.1,0.024657534246575342,0.517795060846826,0.022636352181033655,28.69999999999999,1,1
3968,200.0,15.7,0.024657534246575342,0.5084919604865608,0.02265376408145407,13.699999999999989,1,1
3969,205.0,11.8,0.024657534246575342,0.5055442027230503,0.022656709535438184,8.699999999999989,1,1
3970,210.0,8.45,0.024657534246575342,0.5026671890717823,0.022658391264214303,3.6999999999999886,1,1
3971,197.5,17.8,0.024657534246575342,0.5099934237483987,0.022651788154175397,16.19999999999999,1,1
3972,215.0,5.6,0.024657534246575342,0.4998577411827067,0.022658896228473457,-1.3000000000000114,1,1
3973,220.0,3.75,0.024657534246575342,0.4971128898411466,0.022658304310465446,-6.300000000000011,1,1
3974,225.0,2.55,0.024657534246575342,0.4944298569613205,0.02265668901144527,-11.300000000000011,1,1
3975,82.5,131.3,0.024657534246575342,0.6126793085090003,0.021748964675220764,131.2,1,1
3976,150.0,64.5,0.10136986301369863,0.5897630890662349,0.010891210171985063,63.69999999999999,1,1
3977,145.0,69.4,0.10136986301369863,0.5977423951624413,0.010838188504845643,68.69999999999999,1,1
3978,170.0,45.5,0.10136986301369863,0.560005690723513,0.011048646258349984,43.69999999999999,1,1
3979,165.0,50.1,0.10136986301369863,0.5671406642427617,0.011016660113796345,48.69999999999999,1,1
3980,160.0,54.8,0.10136986301369863,0.5744723449143923,0.01098001453701694,53.69999999999999,1,1
3981,185.0,32.7,0.10136986301369863,0.5396977228618312,0.01111992633536046,28.69999999999999,1,1
3982,180.0,36.75,0.10136986301369863,0.5462920394194519,0.011099979504205538,33.69999999999999,1,1
3983,175.0,41.05,0.10136986301369863,0.5530588363900488,0.011076315070680433,38.69999999999999,1,1
3984,195.0,25.25,0.10136986301369863,0.5269984267607246,0.01114969878975898,18.69999999999999,1,1
3985,190.0,28.85,0.10136986301369863,0.5332687572631829,0.011136418777750238,23.69999999999999,1,1
3986,210.0,16.15,0.10136986301369863,0.5090776633314644,0.011172406307609286,3.6999999999999886,1,1
3987,200.0,21.95,0.10136986301369863,0.5208803982796075,0.01115998911693449,13.699999999999989,1,1
3988,205.0,18.9,0.10136986301369863,0.5149086935036996,0.01116749510418572,8.699999999999989,1,1
3989,230.0,8.2,0.10136986301369863,0.4870575780711574,0.011169418124182304,-16.30000000000001,1,1
3990,215.0,13.7,0.10136986301369863,0.5033819645615106,0.011174897931403915,-1.3000000000000114,1,1
3991,220.0,11.55,0.10136986301369863,0.4978165385817557,0.011175132111681736,-6.300000000000011,1,1
3992,225.0,9.65,0.10136986301369863,0.492376591861864,0.011173259065916789,-11.300000000000011,1,1
3993,105.0,109.15,0.10136986301369863,0.6712525188428538,0.010129130888569269,108.69999999999999,1,1
3994,100.0,114.15,0.10136986301369863,0.6818867778719906,0.009992654114828131,113.69999999999999,1,1
3995,125.0,89.25,0.10136986301369863,0.6321573632758587,0.010556357670175256,88.69999999999999,1,1
3996,120.0,94.2,0.10136986301369863,0.6414526501771337,0.010465239236816531,93.69999999999999,1,1
3997,115.0,99.2,0.10136986301369863,0.6510550899283101,0.010364305605172553,98.69999999999999,1,1
3998,110.0,104.15,0.10136986301369863,0.6609820976715445,0.01025261997980517,103.69999999999999,1,1
3999,140.0,74.35,0.10136986301369863,0.6059590120410349,0.010778772117813855,73.69999999999999,1,1
4000,135.0,79.3,0.10136986301369863,0.6144249510310914,0.010712411421531867,78.69999999999999,1,1
4001,130.0,84.25,0.10136986301369863,0.6231531107593,0.010638498198122912,83.69999999999999,1,1
4002,155.0,59.6,0.10136986301369863,0.5820098924907936,0.010938334898262073,58.69999999999999,1,1
4003,115.0,99.7,0.19726027397260273,0.711417275745988,0.0068579739281832575,98.69999999999999,1,1
4004,230.0,13.65,0.19726027397260273,0.4883443911400026,0.008007710740706428,-16.30000000000001,1,1
4005,125.0,89.85,0.19726027397260273,0.6868521263212373,0.007115482532104295,88.69999999999999,1,1
4006,120.0,94.75,0.19726027397260273,0.698991824205095,0.006992576589275835,93.69999999999999,1,1
4007,145.0,70.55,0.19726027397260273,0.6410659178660518,0.007504925919330326,68.69999999999999,1,1
4008,140.0,75.3,0.19726027397260273,0.6521066555750428,0.007421533877211744,73.69999999999999,1,1
4009,135.0,80.1,0.19726027397260273,0.6634143307670591,0.007329258926093594,78.69999999999999,1,1
4010,160.0,56.9,0.19726027397260273,0.6094860321173506,0.007707512310544439,53.69999999999999,1,1
4011,155.0,61.35,0.19726027397260273,0.6197617192331407,0.00764738332333643,58.69999999999999,1,1
4012,150.0,65.9,0.19726027397260273,0.6302862874730513,0.007580025562141251,63.69999999999999,1,1
4013,175.0,44.45,0.19726027397260273,0.5800896601961956,0.007849148169245215,38.69999999999999,1,1
4014,170.0,48.45,0.19726027397260273,0.5896562671420273,0.007807964205296704,43.69999999999999,1,1
4015,165.0,52.6,0.19726027397260273,0.5994529728821789,0.007760890716806896,48.69999999999999,1,1
4016,190.0,33.55,0.19726027397260273,0.55270881561817,0.007941106559441026,23.69999999999999,1,1
4017,185.0,37.0,0.19726027397260273,0.561622010279145,0.0079153703832283,28.69999999999999,1,1
4018,180.0,40.6,0.19726027397260273,0.5707469494958154,0.007884829860259698,33.69999999999999,1,1
4019,205.0,24.55,0.19726027397260273,0.5271811965569634,0.0079925285557443,8.699999999999989,1,1
4020,200.0,27.35,0.19726027397260273,0.5354941305036769,0.007979402027819509,13.699999999999989,1,1
4021,195.0,30.35,0.19726027397260273,0.5440014518902355,0.007962352661844783,18.69999999999999,1,1
4022,220.0,17.4,0.19726027397260273,0.503354290897977,0.00801084692773577,-6.300000000000011,1,1
4023,225.0,15.45,0.19726027397260273,0.4957652063388623,0.008010678749261197,-11.300000000000011,1,1
4024,215.0,19.6,0.19726027397260273,0.5111165746840348,0.008008019715919693,-1.3000000000000114,1,1
4025,210.0,21.95,0.19726027397260273,0.5190571349895712,0.008001988092086784,3.6999999999999886,1,1
4026,130.0,84.95,0.19726027397260273,0.6749944603892315,0.007227467934691477,83.69999999999999,1,1
4027,85.0,154.6,0.021917808219178082,0.610293251461719,0.021625207514297914,143.36249923706055,1,1
4028,240.0,7.3,0.021917808219178082,0.4948925996009302,0.022488432324152107,-11.637500762939453,1,1
4029,82.5,157.1,0.021917808219178082,0.6135206477314903,0.02157348210312094,145.86249923706055,1,1
4030,92.5,147.1,0.021917808219178082,0.6011111011660943,0.021764008453528,135.86249923706055,1,1
4031,90.0,149.6,0.021917808219178082,0.6040927788890497,0.021720289846427814,138.36249923706055,1,1
4032,105.0,134.6,0.021917808219178082,0.5872431197377769,0.021950324970722832,123.36249923706055,1,1
4033,100.0,139.6,0.021917808219178082,0.5925951991461054,0.02188173180166377,128.36249923706055,1,1
4034,95.0,144.6,0.021917808219178082,0.5982032651848348,0.02180539393217877,133.36249923706055,1,1
4035,97.5,142.1,0.021917808219178082,0.5953657282278491,0.02184459081169259,130.86249923706055,1,1
4036,110.0,129.6,0.021917808219178082,0.5821249017831691,0.02201204119125119,118.36249923706055,1,1
4037,107.5,132.1,0.021917808219178082,0.5846560468365256,0.021981993647836925,120.86249923706055,1,1
4038,102.5,137.1,0.021917808219178082,0.5898886148909979,0.02191693900309132,125.86249923706055,1,1
4039,117.5,122.1,0.021917808219178082,0.5748443788561808,0.022093316560659992,110.86249923706055,1,1
4040,112.5,127.1,0.021917808219178082,0.5796473479495526,0.02204055670153015,115.86249923706055,1,1
4041,115.0,124.6,0.021917808219178082,0.5772211933502756,0.02206762287105006,113.36249923706055,1,1
4042,127.5,112.1,0.021917808219178082,0.5657934238032528,0.022183726968339697,100.86249923706055,1,1
4043,122.5,117.1,0.021917808219178082,0.5702311353734147,0.022140867817882694,105.86249923706055,1,1
4044,125.0,114.6,0.021917808219178082,0.567991162075112,0.022162854313666644,103.36249923706055,1,1
4045,120.0,119.6,0.021917808219178082,0.5725149675913864,0.0221177093140844,108.36249923706055,1,1
4046,135.0,104.65,0.021917808219178082,0.5594386791567653,0.022240189206846873,93.36249923706055,1,1
4047,130.0,109.6,0.021917808219178082,0.5636363858024949,0.022203540207331274,98.36249923706055,1,1
4048,132.5,107.1,0.021917808219178082,0.5615185960050852,0.022222345015129503,95.86249923706055,1,1
4049,145.0,94.65,0.021917808219178082,0.5514726371037455,0.022302818333317338,83.36249923706055,1,1
4050,140.0,99.65,0.021917808219178082,0.5553873156665488,0.022273172607816638,88.36249923706055,1,1
4051,142.5,97.15,0.021917808219178082,0.5534134566156219,0.02228839370111454,85.86249923706055,1,1
4052,137.5,102.15,0.021917808219178082,0.5573953314579346,0.022257117674068325,90.86249923706055,1,1
4053,152.5,87.15,0.021917808219178082,0.5458380361299723,0.022341655979201572,75.86249923706055,1,1
4054,147.5,92.15,0.021917808219178082,0.5495637941218323,0.022316481738126163,80.86249923706055,1,1
4055,150.0,89.65,0.021917808219178082,0.5476859153834782,0.022329417156964303,78.36249923706055,1,1
4056,162.5,77.15,0.021917808219178082,0.5387287234387748,0.022384215166542525,65.86249923706055,1,1
4057,157.5,82.15,0.021917808219178082,0.5422286372302594,0.02236416089072568,70.86249923706055,1,1
4058,160.0,79.65,0.021917808219178082,0.5404654002988013,0.022374481601618455,68.36249923706055,1,1
4059,155.0,84.65,0.021917808219178082,0.5440192361841735,0.022353227870540098,73.36249923706055,1,1
4060,170.0,69.65,0.021917808219178082,0.5336705448207419,0.02241012551159112,58.36249923706055,1,1
4061,165.0,74.65,0.021917808219178082,0.5370178395600149,0.022393385441734432,63.36249923706055,1,1
4062,167.5,72.15,0.021917808219178082,0.5353320144313007,0.022402015060622397,60.86249923706055,1,1
4063,177.5,62.15,0.021917808219178082,0.5288256662795922,0.022431541036414534,50.86249923706055,1,1
4064,172.5,67.15,0.021917808219178082,0.532032756766455,0.02241773720981869,55.86249923706055,1,1
4065,175.0,64.65,0.021917808219178082,0.5304180039666879,0.022424869563712115,53.36249923706055,1,1
4066,187.5,52.2,0.021917808219178082,0.5226689035869359,0.02245395737363777,40.86249923706055,1,1
4067,182.5,57.15,0.021917808219178082,0.5257058781715509,0.02244357080241027,45.86249923706055,1,1
4068,185.0,54.65,0.021917808219178082,0.5241773061277047,0.02244896178846881,43.36249923706055,1,1
4069,180.0,59.65,0.021917808219178082,0.5272551483237694,0.022437769202810067,48.36249923706055,1,1
4070,192.5,47.2,0.021917808219178082,0.5197105916918593,0.022462819740879564,35.86249923706055,1,1
4071,195.0,44.7,0.021917808219178082,0.5182597212800554,0.022466713613229054,33.36249923706055,1,1
